Expected_Runs,Temp,Humidity,Rain,pitcher_SO,pitcher_DRA,pitcher_ERA,pitcher_PPF,pitcher_VORP,pitcher_FIP,pitcher_PVORP,pitcher_PWARP,pitcher_BASES_VS_AB,pitcher_hit_mult,def_H,def_HR,def_GB%,def_FB%,def_LD%,def_POP%,def_DP%,R_batter,TB_batter,SO_batter,RBI_batter,DP_batter,FB%_batter,GB%_batter,LD%_batter,POP%_batter,ISO_batter,AVG_batter,OBP_batter,SLG_batter,TAV_batter,BASES_VS_AB_batter,SDTHB_BAT,bat_SO,bat_RBI,bat_DP,bat_FB%,bat_GB%,bat_LD%,bat_POP%,bat_ISO,bat_AVG,bat_OBP,bat_SLG,bat_TAV,batter_BASES_VS_AB,hit_mult,H_SIDE_pit,1B_SIDE_pit,2B_SIDE_pit,3B_SIDE_pit,HR_SIDE_pit,TB_SIDE_pit,SO_SIDE_pit,BB_SIDE_pit,HBP_SIDE_pit,SF_SIDE_pit,SH_SIDE_pit,DP_SIDE_pit,FB%_SIDE_pit,GB%_SIDE_pit,LD%_SIDE_pit,POP%_SIDE_pit,ISO_SIDE_pit,AVG_SIDE_pit,OBP_SIDE_pit,SLG_SIDE_pit,TAV_SIDE_pit,DRA_SIDE_pit,DRA-_SIDE_pit,CFIP_SIDE_pit,BASES_VS_AB_pit,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA
3.0,81.0,38.0,0.0,0.28,2.84,3.27,107.0,44.5,3.14,45.1,4.68,0.41,0.41,1036.0,146.0,44.75,23.82,23.79,7.64,8.55,0.1,0.32,0.17,0.09,0.02,19.55,47.86,25.81,6.78,0.15,0.26,0.34,0.41,0.27,0.45,0.45,0.17,0.1,0.01,26.5,43.14,22.02,8.33,0.21,0.25,0.33,0.46,0.27,0.5,0.5,28.44,19.67,5.67,1.0,2.11,42.44,46.67,10.33,0.56,0.56,0.44,3.22,20.39,46.82,25.86,6.92,0.1,0.2,0.26,0.29,0.2,2.52,57.44,82.67,0.34,3.51,1.21,0.93,0.27,0.09,0.03,0.06,0.06,0.37,0.09,0.24,24.4,23.76,27.94,1.07,1.08,-0.01,1.22,1.11
4.7,86.0,58.0,15.0,0.16,6.61,5.85,101.0,-21.7,5.67,-21.1,-2.18,0.5,0.5,1124.0,156.0,41.62,25.3,24.42,8.66,10.38,0.07,0.26,0.17,0.07,0.02,23.78,41.5,26.03,8.69,0.14,0.23,0.29,0.38,0.24,0.41,0.41,0.19,0.08,0.01,21.94,46.39,23.07,8.6,0.14,0.23,0.29,0.38,0.24,0.41,0.41,27.6,16.0,7.2,0.4,4.0,47.6,15.4,17.4,5.2,1.6,0.0,4.2,27.94,42.68,20.1,9.28,0.19,0.26,0.39,0.46,0.28,9.43,214.6,136.6,0.5,3.2,1.51,0.81,0.48,0.08,0.04,0.04,0.09,0.51,0.11,0.28,37.73,39.25,40.4,1.63,1.76,-0.13,1.77,1.63
5.8,91.0,47.0,0.0,0.2,5.74,4.85,102.0,-7.4,4.72,-7.2,-0.75,0.48,0.48,1264.0,172.0,43.82,23.06,26.19,6.94,12.02,0.05,0.15,0.07,0.05,0.01,26.59,39.97,26.58,6.86,0.2,0.28,0.34,0.48,0.29,0.51,0.46,0.07,0.02,0.01,22.88,45.0,25.65,6.48,0.11,0.21,0.28,0.33,0.22,0.37,0.4,43.33,25.67,7.33,1.33,9.0,80.33,32.33,19.33,0.67,0.33,0.67,2.33,28.8,32.81,29.1,9.29,0.2,0.27,0.34,0.47,0.28,7.17,163.0,124.67,0.52,2.91,1.42,0.75,0.35,0.07,0.04,0.04,0.09,0.51,0.11,0.26,35.2,35.2,36.67,1.55,1.52,0.04,1.62,1.56
4.1,77.0,71.0,39.0,0.16,4.43,4.2,97.0,9.5,4.48,13.2,1.37,0.49,0.49,1141.0,137.0,45.38,22.92,25.11,6.59,10.75,0.09,0.25,0.16,0.08,0.01,22.91,44.12,26.55,6.11,0.14,0.24,0.31,0.38,0.25,0.44,0.44,0.15,0.08,0.01,22.14,46.33,23.95,7.58,0.14,0.25,0.3,0.4,0.26,0.42,0.42,36.09,22.09,8.0,0.91,5.09,61.18,24.55,5.09,1.0,0.45,0.55,3.09,19.37,51.84,23.8,4.99,0.2,0.29,0.32,0.48,0.28,4.12,93.82,98.73,0.5,2.98,1.29,0.84,0.4,0.08,0.03,0.04,0.09,0.49,0.11,0.28,32.9,36.19,37.65,1.4,1.55,-0.14,1.62,1.53
4.9,89.0,51.0,1.0,0.2,5.67,4.4,110.0,-5.4,4.39,-5.4,-0.55,0.47,0.47,1252.0,181.0,44.15,23.09,25.61,7.15,13.24,0.04,0.15,0.07,0.04,0.01,23.08,46.09,25.3,5.53,0.19,0.27,0.34,0.46,0.27,0.5,0.45,0.07,0.04,0.02,23.12,48.68,21.45,6.76,0.14,0.26,0.33,0.4,0.24,0.44,0.44,35.67,17.33,9.78,2.56,6.0,68.56,28.11,7.67,3.33,2.22,0.44,3.22,24.11,44.4,21.91,9.59,0.25,0.27,0.31,0.52,0.27,5.88,134.0,105.22,0.52,3.07,1.49,0.78,0.46,0.08,0.04,0.04,0.1,0.56,0.12,0.27,39.17,38.8,40.3,1.79,1.73,0.06,1.77,1.64
4.3,79.0,53.0,2.0,0.16,5.23,5.0,105.0,1.2,4.6,1.0,0.11,0.5,0.5,1272.0,185.0,43.41,23.51,25.56,7.52,12.91,0.08,0.26,0.16,0.07,0.02,19.48,48.56,25.41,6.54,0.13,0.25,0.31,0.38,0.27,0.42,0.42,0.09,0.03,0.01,17.87,52.34,21.73,8.06,0.12,0.23,0.27,0.35,0.22,0.38,0.46,37.0,19.0,12.0,1.0,5.0,66.0,13.0,7.0,1.0,0.0,0.0,5.0,15.09,57.55,20.75,6.6,0.24,0.31,0.35,0.55,0.3,8.77,200.0,113.0,0.57,2.73,1.23,0.79,0.45,0.07,0.03,0.04,0.09,0.48,0.1,0.27,31.84,36.14,36.85,1.41,1.64,-0.23,1.62,1.51
4.4,63.0,67.0,7.0,0.17,4.04,3.59,95.0,22.6,4.3,22.4,2.33,0.41,0.41,1082.0,151.0,44.73,22.87,24.83,7.58,12.88,0.03,0.1,0.06,0.03,0.01,22.49,42.81,26.84,7.86,0.14,0.22,0.3,0.36,0.24,0.41,0.49,0.08,0.04,0.01,29.31,38.32,23.88,8.49,0.18,0.24,0.31,0.43,0.27,0.46,0.46,38.8,22.8,7.6,1.6,6.8,70.0,35.2,9.4,3.2,0.8,1.6,4.0,23.26,45.54,23.72,7.48,0.16,0.21,0.26,0.37,0.23,4.24,96.6,104.4,0.39,2.9,1.13,0.87,0.45,0.08,0.03,0.05,0.08,0.45,0.1,0.24,35.92,34.91,33.89,1.55,1.5,0.05,1.49,1.36
4.4,74.0,54.0,4.0,0.17,6.98,5.18,105.0,-22.4,5.31,-22.4,-2.32,0.55,0.55,1200.0,170.0,43.98,24.19,23.7,8.13,12.47,0.09,0.31,0.13,0.1,0.02,24.12,42.94,25.78,7.16,0.18,0.27,0.34,0.45,0.28,0.49,0.49,0.16,0.09,0.02,24.7,41.94,25.63,7.73,0.18,0.25,0.32,0.42,0.26,0.47,0.47,35.11,15.56,13.33,0.0,6.22,67.11,20.89,8.22,0.0,1.0,0.0,2.22,34.12,26.52,26.59,12.77,0.27,0.29,0.34,0.56,0.29,6.94,157.56,128.56,0.58,4.03,1.34,1.26,0.52,0.11,0.04,0.07,0.1,0.53,0.12,0.3,39.9,38.22,39.06,1.77,1.69,0.08,1.73,1.54
3.9,75.0,71.0,15.0,0.28,3.49,3.55,106.0,29.9,3.14,29.6,3.07,0.41,0.41,1085.0,162.0,43.16,25.0,24.63,7.2,14.12,0.09,0.28,0.16,0.09,0.02,27.03,39.82,24.97,8.17,0.18,0.24,0.32,0.43,0.26,0.48,0.48,0.14,0.1,0.01,24.41,41.09,28.29,6.21,0.18,0.27,0.34,0.45,0.28,0.48,0.48,32.5,22.2,5.0,0.0,5.3,53.4,35.1,10.1,1.0,1.0,1.0,2.5,28.12,41.11,24.19,6.58,0.15,0.24,0.3,0.39,0.24,4.02,91.8,98.1,0.43,3.49,0.95,1.28,0.31,0.1,0.03,0.07,0.08,0.4,0.1,0.27,22.19,25.31,27.04,1.0,1.11,-0.11,1.18,1.13
4.0,77.0,75.0,4.0,0.22,4.62,3.72,96.0,9.1,4.19,9.9,1.03,0.47,0.47,1039.0,149.0,44.55,21.57,25.5,8.37,12.5,0.08,0.26,0.19,0.08,0.01,22.44,46.71,22.21,8.33,0.16,0.22,0.29,0.38,0.24,0.44,0.44,0.2,0.07,0.02,22.09,49.78,22.26,5.86,0.15,0.23,0.29,0.37,0.24,0.41,0.41,20.5,14.0,4.0,0.0,2.5,32.0,25.5,10.0,1.5,0.5,1.5,2.0,22.47,43.53,20.42,13.58,0.12,0.21,0.29,0.33,0.22,4.45,101.5,104.5,0.38,3.81,1.68,0.9,0.43,0.1,0.04,0.06,0.09,0.54,0.12,0.3,34.32,36.68,37.47,1.51,1.63,-0.12,1.62,1.56
3.6,76.0,81.0,47.0,0.22,3.83,3.57,95.0,22.3,3.98,23.0,2.38,0.42,0.42,1000.0,128.0,44.56,22.42,25.96,7.06,12.54,0.04,0.13,0.08,0.04,0.01,21.93,46.19,23.62,7.25,0.17,0.23,0.29,0.4,0.24,0.45,0.4,0.17,0.08,0.01,20.87,49.19,22.72,7.22,0.14,0.24,0.3,0.38,0.25,0.41,0.41,26.4,19.4,5.2,0.4,1.4,36.6,36.6,16.6,0.0,1.0,1.2,3.0,26.46,51.3,17.89,4.35,0.13,0.19,0.29,0.33,0.23,3.46,79.0,94.4,0.41,3.2,1.43,0.83,0.43,0.08,0.04,0.05,0.09,0.51,0.11,0.26,39.57,38.08,39.95,1.71,1.63,0.07,1.72,1.57
4.1,68.0,51.0,3.0,0.2,5.12,3.92,98.0,2.7,4.43,2.1,0.21,0.45,0.45,1150.0,156.0,43.15,24.64,25.33,6.88,14.0,0.03,0.09,0.05,0.03,0.0,22.51,47.73,22.74,7.01,0.15,0.25,0.32,0.4,0.26,0.45,0.5,0.15,0.1,0.02,24.49,44.85,23.29,7.38,0.18,0.25,0.31,0.43,0.27,0.46,0.46,23.67,17.0,4.0,0.0,2.67,35.67,21.0,5.33,0.33,1.33,0.0,2.0,30.85,36.94,23.54,8.68,0.14,0.24,0.28,0.38,0.24,3.55,80.67,101.33,0.4,3.89,1.5,1.17,0.56,0.1,0.04,0.06,0.11,0.58,0.13,0.33,43.65,44.55,45.45,1.84,1.93,-0.09,2.0,1.81
4.5,80.0,71.0,2.0,0.22,4.72,3.31,93.0,10.1,3.58,6.5,0.67,0.39,0.39,1071.0,114.0,46.38,21.0,25.64,6.98,12.38,0.09,0.28,0.17,0.08,0.01,21.65,46.37,24.31,7.36,0.16,0.24,0.32,0.41,0.26,0.46,0.46,0.18,0.13,0.02,24.94,43.54,26.11,5.42,0.18,0.26,0.33,0.44,0.27,0.47,0.47,15.45,11.18,3.91,0.0,0.36,20.45,22.27,9.64,4.91,0.36,1.91,4.0,14.65,57.0,20.46,7.89,0.06,0.19,0.31,0.25,0.23,4.78,108.55,100.0,0.3,3.83,1.31,1.25,0.46,0.1,0.03,0.07,0.1,0.54,0.13,0.32,38.4,39.25,41.81,1.63,1.68,-0.05,1.8,1.63
3.5,63.0,69.0,13.0,0.21,3.38,3.6,96.0,27.5,3.49,28.2,2.93,0.4,0.4,1043.0,145.0,46.71,21.8,24.15,7.34,10.51,0.04,0.13,0.08,0.04,0.01,20.62,46.6,25.02,6.75,0.13,0.23,0.29,0.36,0.24,0.42,0.41,0.1,0.03,0.01,21.5,44.97,26.38,7.15,0.13,0.22,0.29,0.35,0.25,0.4,0.41,38.78,24.22,8.33,0.0,6.22,65.78,39.11,8.89,0.0,3.56,1.11,4.67,26.16,48.01,22.79,3.04,0.15,0.23,0.26,0.38,0.25,2.53,57.67,83.11,0.4,3.97,1.14,1.35,0.44,0.11,0.03,0.08,0.09,0.45,0.11,0.3,31.41,32.57,32.57,1.31,1.38,-0.07,1.41,1.3
3.3,77.0,57.0,15.0,0.31,2.69,3.15,99.0,51.7,2.34,48.9,5.07,0.36,0.36,1043.0,141.0,48.45,21.9,23.83,5.82,13.12,0.03,0.09,0.07,0.02,0.01,22.67,46.86,21.66,7.82,0.13,0.21,0.27,0.34,0.23,0.4,0.43,0.1,0.04,0.01,19.93,48.82,26.57,4.68,0.15,0.25,0.32,0.39,0.26,0.43,0.41,25.5,16.5,4.0,0.0,5.0,44.5,49.0,10.0,1.5,0.5,1.0,1.5,25.36,46.78,22.5,5.36,0.14,0.19,0.27,0.34,0.22,3.04,69.5,93.5,0.38,2.72,1.04,0.8,0.33,0.07,0.03,0.04,0.07,0.39,0.09,0.22,25.36,27.5,28.42,1.16,1.21,-0.05,1.23,1.17
4.2,64.0,76.0,6.0,0.22,4.18,4.55,95.0,12.2,4.64,10.6,1.1,0.49,0.49,1141.0,137.0,45.38,22.92,25.11,6.59,10.75,0.09,0.25,0.16,0.08,0.01,22.91,44.12,26.55,6.11,0.14,0.24,0.31,0.38,0.25,0.44,0.44,0.05,0.03,0.01,18.85,46.29,27.18,7.69,0.15,0.24,0.31,0.39,0.25,0.43,0.44,32.09,20.73,4.09,1.45,5.82,56.55,31.45,12.27,1.36,1.45,1.45,4.18,27.94,40.28,26.61,5.16,0.2,0.25,0.32,0.45,0.27,4.46,101.09,102.91,0.48,3.35,1.45,0.95,0.45,0.09,0.04,0.05,0.1,0.55,0.12,0.31,36.9,40.59,42.23,1.57,1.73,-0.16,1.82,1.71
3.9,71.0,60.0,4.0,0.19,4.01,4.43,108.0,17.6,4.62,17.8,1.84,0.5,0.5,1272.0,185.0,43.41,23.51,25.56,7.52,12.91,0.08,0.26,0.16,0.07,0.02,19.48,48.56,25.41,6.54,0.13,0.25,0.31,0.38,0.27,0.42,0.42,0.45,0.08,0.02,20.41,49.06,22.99,7.54,0.16,0.22,0.29,0.38,0.23,0.43,0.43,43.0,28.0,7.67,0.0,7.33,72.67,35.0,7.33,2.0,0.33,0.0,2.0,18.71,47.97,25.77,7.55,0.2,0.29,0.33,0.49,0.27,3.35,76.0,90.67,0.51,2.63,1.18,0.76,0.43,0.07,0.03,0.04,0.09,0.46,0.1,0.26,30.66,34.79,35.48,1.35,1.57,-0.22,1.56,1.46
5.0,62.0,71.0,4.0,0.18,6.12,4.95,108.0,-7.6,4.69,-7.6,-0.79,0.47,0.47,1200.0,170.0,43.98,24.19,23.7,8.13,12.47,0.09,0.31,0.13,0.1,0.02,24.12,42.94,25.78,7.16,0.18,0.27,0.34,0.45,0.28,0.49,0.49,0.06,0.03,0.01,25.08,44.8,21.38,8.74,0.18,0.23,0.29,0.41,0.25,0.45,0.48,28.33,18.67,5.0,0.67,4.0,46.67,25.33,16.0,3.67,1.0,0.0,5.67,19.61,52.68,21.71,6.0,0.16,0.24,0.35,0.4,0.26,7.11,161.67,116.33,0.45,4.02,1.34,1.26,0.52,0.11,0.04,0.07,0.1,0.53,0.12,0.3,39.79,38.12,38.96,1.76,1.68,0.08,1.72,1.54
3.3,68.0,58.0,1.0,0.25,2.77,2.91,105.0,49.6,3.33,50.5,5.23,0.39,0.39,1085.0,162.0,43.16,25.0,24.63,7.2,14.12,0.09,0.28,0.16,0.09,0.02,27.03,39.82,24.97,8.17,0.18,0.24,0.32,0.43,0.26,0.48,0.48,0.13,0.09,0.01,23.77,42.19,27.28,6.75,0.17,0.26,0.32,0.43,0.26,0.46,0.46,30.18,20.91,3.73,0.0,5.55,50.55,44.0,5.09,0.45,0.0,0.0,5.27,20.53,48.09,24.84,6.54,0.13,0.2,0.23,0.33,0.19,2.53,57.64,80.73,0.35,2.62,0.71,0.96,0.23,0.07,0.02,0.05,0.06,0.3,0.08,0.2,16.64,18.98,20.28,0.75,0.83,-0.08,0.89,0.84
3.7,74.0,91.0,5.0,0.19,3.78,4.92,96.0,13.9,4.73,13.3,1.38,0.52,0.52,1000.0,128.0,44.56,22.42,25.96,7.06,12.54,0.07,0.23,0.18,0.06,0.01,18.53,49.82,23.39,7.96,0.12,0.22,0.28,0.35,0.22,0.4,0.4,0.07,0.03,0.0,22.52,45.04,28.36,4.09,0.18,0.27,0.32,0.45,0.28,0.48,0.42,38.82,27.64,6.27,0.45,4.45,59.36,26.09,9.09,0.0,0.45,2.18,5.64,18.99,52.3,25.76,2.95,0.16,0.3,0.35,0.46,0.29,4.04,91.82,98.73,0.49,3.57,1.6,0.93,0.48,0.09,0.04,0.05,0.1,0.57,0.12,0.29,44.17,42.5,44.58,1.91,1.82,0.08,1.92,1.75
5.1,83.0,65.0,4.0,0.05,10.04,14.73,114.0,-2.0,7.83,-2.0,-0.2,0.67,0.67,1252.0,181.0,44.15,23.09,25.61,7.15,13.24,0.04,0.15,0.07,0.04,0.01,23.08,46.09,25.3,5.53,0.19,0.27,0.34,0.46,0.27,0.5,0.45,0.19,0.1,0.02,23.63,43.57,23.85,8.94,0.15,0.24,0.31,0.39,0.25,0.43,0.43,0.4,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,0.2,0.2,0.2,0.16,5.87,133.8,115.0,0.2,6.47,3.15,1.64,0.97,0.16,0.08,0.08,0.21,1.18,0.25,0.56,82.62,81.83,85.01,3.78,3.65,0.14,3.74,3.46
4.0,78.0,70.0,15.0,0.17,6.43,4.66,102.0,-18.8,5.2,-18.7,-1.94,0.48,0.48,1124.0,156.0,41.62,25.3,24.42,8.66,10.38,0.07,0.26,0.17,0.07,0.02,23.78,41.5,26.03,8.69,0.14,0.23,0.29,0.38,0.24,0.41,0.41,0.2,0.08,0.01,22.71,44.15,24.24,8.9,0.16,0.24,0.3,0.4,0.25,0.43,0.43,26.5,15.5,7.0,0.5,3.5,45.0,22.0,13.5,2.0,2.5,0.0,2.5,24.05,35.85,26.74,13.35,0.16,0.23,0.31,0.39,0.25,6.31,143.5,121.0,0.44,3.06,1.44,0.77,0.46,0.08,0.04,0.04,0.09,0.49,0.1,0.27,36.08,37.54,38.63,1.56,1.68,-0.12,1.69,1.56
4.0,70.0,72.0,72.0,0.2,4.94,4.44,97.0,11.4,4.43,3.7,0.39,0.47,0.47,1039.0,149.0,44.55,21.57,25.5,8.37,12.5,0.03,0.08,0.07,0.03,0.0,24.01,46.35,21.96,6.68,0.12,0.21,0.29,0.33,0.23,0.4,0.44,0.18,0.09,0.02,22.47,46.47,25.09,5.96,0.17,0.26,0.32,0.43,0.29,0.47,0.47,36.55,22.0,6.18,1.91,6.45,65.91,28.91,6.55,1.0,0.36,1.91,0.64,22.56,38.85,30.92,7.67,0.21,0.26,0.31,0.47,0.27,4.99,113.91,109.09,0.49,4.23,1.86,0.99,0.47,0.11,0.05,0.06,0.1,0.6,0.13,0.33,38.09,40.71,41.59,1.68,1.81,-0.14,1.79,1.73
4.4,77.0,70.0,3.0,0.2,3.91,3.2,93.0,13.3,4.16,13.1,1.36,0.4,0.4,1071.0,114.0,46.38,21.0,25.64,6.98,12.38,0.09,0.28,0.17,0.08,0.01,21.65,46.37,24.31,7.36,0.16,0.24,0.32,0.41,0.26,0.46,0.46,0.09,0.06,0.0,20.05,52.46,23.1,4.39,0.16,0.26,0.34,0.42,0.28,0.46,0.45,26.27,18.55,4.45,0.0,3.27,40.55,24.91,13.45,0.82,1.82,1.82,4.09,17.79,44.54,32.91,4.76,0.13,0.23,0.31,0.36,0.24,3.58,81.36,100.0,0.41,3.37,1.15,1.1,0.41,0.09,0.03,0.06,0.09,0.48,0.11,0.28,33.8,34.55,36.8,1.43,1.48,-0.04,1.59,1.43
5.3,84.0,57.0,1.0,0.22,5.91,4.7,100.0,-9.6,4.89,-9.4,-0.97,0.49,0.49,1264.0,172.0,43.82,23.06,26.19,6.94,12.02,0.09,0.25,0.13,0.08,0.02,23.55,45.27,23.52,7.65,0.17,0.26,0.34,0.43,0.28,0.47,0.47,0.16,0.07,0.02,23.31,44.01,24.59,8.09,0.13,0.23,0.29,0.36,0.23,0.4,0.4,30.4,18.4,4.6,1.0,6.4,56.2,32.6,8.6,2.0,0.6,0.6,1.6,31.35,41.01,20.32,7.32,0.2,0.23,0.29,0.43,0.24,5.08,115.4,106.6,0.45,2.87,1.4,0.74,0.34,0.07,0.04,0.04,0.09,0.51,0.11,0.26,34.67,34.67,36.11,1.53,1.5,0.04,1.59,1.54
3.8,80.0,52.0,30.0,0.24,4.47,4.59,98.0,13.5,3.63,13.6,1.41,0.44,0.44,1043.0,141.0,48.45,21.9,23.83,5.82,13.12,0.08,0.27,0.17,0.08,0.02,24.83,44.1,22.78,7.99,0.16,0.22,0.3,0.39,0.26,0.44,0.44,0.19,0.08,0.01,20.57,49.12,24.61,5.7,0.14,0.22,0.3,0.37,0.25,0.42,0.42,31.6,22.4,5.6,0.0,3.6,48.0,29.3,16.5,0.7,1.3,1.4,4.0,14.96,56.8,22.31,5.95,0.14,0.26,0.35,0.4,0.28,4.47,101.4,105.4,0.46,3.52,1.34,1.03,0.43,0.09,0.04,0.06,0.09,0.51,0.11,0.29,32.83,35.6,36.79,1.5,1.56,-0.07,1.6,1.52
3.2,58.0,67.0,4.0,0.31,2.7,3.68,97.0,40.2,3.17,40.2,4.17,0.42,0.42,1150.0,156.0,43.15,24.64,25.33,6.88,14.0,0.03,0.09,0.05,0.03,0.0,22.51,47.73,22.74,7.01,0.15,0.25,0.32,0.4,0.26,0.45,0.5,0.15,0.09,0.02,23.49,45.37,24.29,6.86,0.17,0.26,0.32,0.43,0.27,0.46,0.46,27.0,16.6,5.6,0.6,4.2,46.4,53.6,13.2,0.4,1.2,0.6,0.6,29.0,37.42,25.79,7.77,0.17,0.23,0.3,0.4,0.24,3.08,70.4,94.4,0.44,3.07,1.18,0.92,0.44,0.08,0.03,0.05,0.08,0.46,0.1,0.26,34.49,35.2,35.91,1.45,1.52,-0.07,1.58,1.43
3.1,64.0,79.0,6.0,0.27,2.71,2.62,99.0,31.4,3.05,31.0,3.21,0.43,0.43,1043.0,145.0,46.71,21.8,24.15,7.34,10.51,0.07,0.24,0.15,0.07,0.01,22.0,45.09,25.39,7.22,0.14,0.24,0.3,0.38,0.24,0.43,0.43,0.08,0.03,0.01,24.28,44.6,24.95,6.18,0.17,0.22,0.3,0.39,0.25,0.44,0.46,21.5,14.5,5.25,0.0,1.75,32.0,28.25,5.75,0.0,0.0,0.75,1.75,18.26,52.78,22.62,6.34,0.12,0.24,0.28,0.35,0.23,2.0,45.0,72.5,0.39,5.77,1.66,1.96,0.64,0.16,0.05,0.11,0.12,0.65,0.16,0.44,45.63,47.32,47.32,1.9,2.0,-0.1,2.05,1.88
4.2,78.0,88.0,88.0,0.19,5.37,4.35,90.0,2.9,5.28,-0.8,-0.09,0.49,0.49,1152.0,155.0,42.31,24.41,25.2,8.09,11.34,0.07,0.24,0.15,0.07,0.01,22.0,45.09,25.39,7.22,0.14,0.24,0.3,0.38,0.24,0.43,0.43,0.07,0.02,0.01,17.01,54.32,19.57,9.1,0.1,0.24,0.32,0.33,0.25,0.38,0.37,11.0,5.67,2.33,0.0,3.0,22.33,10.67,6.67,0.33,0.0,1.0,0.33,21.52,40.3,26.21,11.97,0.21,0.19,0.27,0.4,0.24,3.79,86.0,95.33,0.44,3.45,1.68,0.87,0.42,0.09,0.04,0.05,0.11,0.6,0.13,0.3,43.68,42.42,44.94,1.85,1.78,0.06,1.94,1.82
4.1,81.0,33.0,0.0,0.26,4.02,4.05,97.0,19.5,3.66,18.3,1.9,0.44,0.44,1096.0,133.0,46.55,21.91,23.86,7.68,13.77,0.08,0.25,0.16,0.08,0.02,20.72,49.71,23.52,5.75,0.16,0.23,0.29,0.39,0.24,0.44,0.44,0.19,0.07,0.02,23.64,42.98,25.46,7.92,0.15,0.22,0.3,0.37,0.24,0.41,0.41,32.18,18.91,6.27,1.27,5.73,58.18,39.36,11.0,0.36,0.36,0.73,2.0,26.71,39.99,22.84,10.45,0.2,0.25,0.32,0.45,0.27,3.23,73.36,90.45,0.49,4.03,1.62,1.11,0.52,0.1,0.04,0.06,0.11,0.61,0.14,0.33,43.54,41.75,43.99,1.88,1.86,0.01,1.91,1.79
4.4,80.0,34.0,1.0,0.2,4.32,4.32,103.0,12.0,4.23,12.7,1.31,0.45,0.45,1151.0,169.0,41.6,25.64,24.03,8.73,12.16,0.09,0.28,0.16,0.09,0.02,27.03,39.82,24.97,8.17,0.18,0.24,0.32,0.43,0.26,0.48,0.48,0.17,0.07,0.02,24.01,41.2,26.1,8.69,0.15,0.24,0.3,0.39,0.25,0.42,0.42,29.33,18.78,6.78,0.0,3.78,47.44,26.11,11.89,2.0,0.0,0.56,4.44,24.26,48.17,22.86,4.71,0.16,0.26,0.34,0.41,0.25,5.12,116.22,108.56,0.46,2.78,1.43,0.68,0.53,0.07,0.04,0.03,0.1,0.55,0.11,0.24,44.24,40.03,40.03,1.98,1.79,0.19,1.76,1.59
4.4,67.0,61.0,4.0,0.16,5.92,3.75,98.0,-4.4,3.84,-4.0,-0.41,0.47,0.47,1082.0,151.0,44.73,22.87,24.83,7.58,12.88,0.09,0.25,0.13,0.08,0.02,23.55,45.27,23.52,7.65,0.17,0.26,0.34,0.43,0.28,0.47,0.47,0.15,0.08,0.02,25.9,39.96,25.3,8.83,0.19,0.25,0.32,0.44,0.27,0.47,0.47,5.8,4.8,1.0,0.0,0.0,6.8,4.3,1.0,1.4,0.3,0.0,1.7,24.8,40.0,34.0,1.2,0.05,0.29,0.36,0.34,0.23,7.69,175.4,128.3,0.33,3.08,1.19,0.93,0.47,0.08,0.03,0.05,0.09,0.47,0.1,0.25,38.04,36.97,35.89,1.64,1.59,0.05,1.58,1.44
3.8,70.0,52.0,2.0,0.26,4.29,5.68,107.0,9.1,4.57,8.6,0.89,0.5,0.5,1036.0,146.0,44.75,23.82,23.79,7.64,8.55,0.1,0.32,0.17,0.09,0.02,19.55,47.86,25.81,6.78,0.15,0.26,0.34,0.41,0.27,0.45,0.45,0.07,0.04,0.0,29.53,39.3,22.95,8.22,0.25,0.26,0.34,0.51,0.29,0.56,0.5,15.89,12.44,1.0,0.0,2.44,24.22,22.44,10.44,0.78,0.22,0.0,0.44,24.33,38.89,28.75,8.04,0.13,0.24,0.35,0.37,0.26,2.9,65.89,88.56,0.45,5.67,1.95,1.5,0.44,0.15,0.05,0.1,0.1,0.6,0.14,0.39,39.44,38.4,45.14,1.73,1.75,-0.01,1.97,1.79
3.8,74.0,88.0,15.0,0.24,2.75,3.05,97.0,26.3,3.82,29.2,3.03,0.41,0.41,1000.0,128.0,44.56,22.42,25.96,7.06,12.54,0.07,0.23,0.18,0.06,0.01,18.53,49.82,23.39,7.96,0.12,0.22,0.28,0.35,0.22,0.4,0.4,0.17,0.08,0.02,21.33,47.6,23.64,7.44,0.14,0.24,0.3,0.38,0.25,0.42,0.42,7.91,5.0,1.36,0.0,1.55,13.91,8.18,4.09,1.0,0.0,0.0,0.91,21.46,50.02,24.27,4.26,0.18,0.24,0.34,0.42,0.27,3.32,75.45,98.45,0.48,3.39,1.52,0.88,0.46,0.09,0.04,0.05,0.1,0.54,0.12,0.28,41.93,40.35,42.32,1.81,1.73,0.08,1.82,1.66
